index,nct_id,investigators
295,NCT03866382,Essentia Health Sandstone
295,NCT03866382,Saint Francis Regional Medical Center
295,NCT03866382,Lakeview Hospital
295,NCT03866382,Essentia Health Virginia Clinic
295,NCT03866382,Ridgeview Medical Center
295,NCT03866382,Rice Memorial Hospital
295,NCT03866382,Minnesota Oncology Hematology PA-Woodbury
295,NCT03866382,Fairview Lakes Medical Center
295,NCT03866382,University of Mississippi Medical Center
295,NCT03866382,Saint Louis Cancer and Breast Institute-Ballwin
295,NCT03866382,Central Care Cancer Center - Bolivar
295,NCT03866382,Parkland Health Center-Bonne Terre
295,NCT03866382,Cox Cancer Center Branson
295,NCT03866382,Saint Francis Medical Center
295,NCT03866382,Southeast Cancer Center
295,NCT03866382,Siteman Cancer Center at West County Hospital
295,NCT03866382,Parkland Health Center - Farmington
295,NCT03866382,Capital Region Southwest Campus
295,NCT03866382,Freeman Health System
295,NCT03866382,Mercy Hospital Joplin
295,NCT03866382,Truman Medical Centers
295,NCT03866382,University of Kansas Cancer Center - Lee's Summit
295,NCT03866382,Delbert Day Cancer Institute at PCRMC
295,NCT03866382,Mercy Clinic-Rolla-Cancer and Hematology
295,NCT03866382,Heartland Regional Medical Center
295,NCT03866382,Saint Louis Cancer and Breast Institute-South City
295,NCT03866382,Washington University School of Medicine
295,NCT03866382,Mercy Hospital South
295,NCT03866382,Siteman Cancer Center-South County
295,NCT03866382,Missouri Baptist Medical Center
295,NCT03866382,Siteman Cancer Center at Christian Hospital
295,NCT03866382,Mercy Hospital Saint Louis
295,NCT03866382,Siteman Cancer Center at Saint Peters Hospital
295,NCT03866382,Sainte Genevieve County Memorial Hospital
295,NCT03866382,Mercy Hospital Springfield
295,NCT03866382,CoxHealth South Hospital
295,NCT03866382,Missouri Baptist Sullivan Hospital
295,NCT03866382,Missouri Baptist Outpatient Center-Sunset Hills
295,NCT03866382,Mercy Hospital Washington
295,NCT03866382,Community Hospital of Anaconda
295,NCT03866382,Billings Clinic Cancer Center
295,NCT03866382,Bozeman Deaconess Hospital
295,NCT03866382,Benefis Healthcare- Sletten Cancer Institute
295,NCT03866382,Great Falls Clinic
295,NCT03866382,Saint Peter's Community Hospital
295,NCT03866382,Kalispell Regional Medical Center
295,NCT03866382,Saint Patrick Hospital - Community Hospital
295,NCT03866382,Community Medical Hospital
295,NCT03866382,Nebraska Medicine-Bellevue
295,NCT03866382,CHI Health Saint Francis
295,NCT03866382,CHI Health Good Samaritan
295,NCT03866382,Saint Elizabeth Regional Medical Center
295,NCT03866382,Nebraska Methodist Hospital
295,NCT03866382,Nebraska Medicine-Village Pointe
295,NCT03866382,Alegent Health Immanuel Medical Center
295,NCT03866382,Alegent Health Bergan Mercy Medical Center
295,NCT03866382,Alegent Health Lakeside Hospital
295,NCT03866382,Creighton University Medical Center
295,NCT03866382,University of Nebraska Medical Center
295,NCT03866382,Midlands Community Hospital
295,NCT03866382,Carson Tahoe Regional Medical Center
295,NCT03866382,Cancer and Blood Specialists-Henderson
295,NCT03866382,Comprehensive Cancer Centers of Nevada - Henderson
295,NCT03866382,Comprehensive Cancer Centers of Nevada-Horizon Ridge
295,NCT03866382,Las Vegas Cancer Center-Henderson
295,NCT03866382,OptumCare Cancer Care at Seven Hills
295,NCT03866382,Comprehensive Cancer Centers of Nevada-Southeast Henderson
295,NCT03866382,GenesisCare USA - Henderson
295,NCT03866382,Las Vegas Urology - Green Valley
295,NCT03866382,Las Vegas Urology - Pebble
295,NCT03866382,Urology Specialists of Nevada - Green Valley
295,NCT03866382,Las Vegas Urology - Pecos
295,NCT03866382,Desert West Surgery
295,NCT03866382,OptumCare Cancer Care at Charleston
295,NCT03866382,University Medical Center of Southern Nevada
295,NCT03866382,Hope Cancer Care of Nevada
295,NCT03866382,Cancer and Blood Specialists-Shadow
295,NCT03866382,Radiation Oncology Centers of Nevada Central
295,NCT03866382,Urology Specialists of Nevada - Central
295,NCT03866382,GenesisCare USA - Las Vegas
295,NCT03866382,HealthCare Partners Medical Group Oncology/Hematology-Maryland Parkway
295,NCT03866382,Sunrise Hospital and Medical Center
295,NCT03866382,HealthCare Partners Medical Group Oncology/Hematology-San Martin
295,NCT03866382,Las Vegas Prostate Cancer Center
295,NCT03866382,Las Vegas Urology - Sunset
295,NCT03866382,Urology Specialists of Nevada - Southwest
295,NCT03866382,Radiation Oncology Centers of Nevada Southeast
295,NCT03866382,Ann M Wierman MD LTD
295,NCT03866382,Cancer and Blood Specialists-Tenaya
295,NCT03866382,Comprehensive Cancer Centers of Nevada - Northwest
295,NCT03866382,GenesisCare USA - Vegas Tenaya
295,NCT03866382,HealthCare Partners Medical Group Oncology/Hematology-Tenaya
295,NCT03866382,Las Vegas Urology - Cathedral Rock
295,NCT03866382,Las Vegas Urology - Smoke Ranch
295,NCT03866382,OptumCare Cancer Care at MountainView
295,NCT03866382,Urology Specialists of Nevada - Northwest
295,NCT03866382,Alliance for Childhood Diseases/Cure 4 the Kids Foundation
295,NCT03866382,Comprehensive Cancer Centers of Nevada - Town Center
295,NCT03866382,Comprehensive Cancer Centers of Nevada-Summerlin
295,NCT03866382,Summerlin Hospital Medical Center
295,NCT03866382,Las Vegas Cancer Center-Medical Center
295,NCT03866382,Comprehensive Cancer Centers of Nevada
295,NCT03866382,GenesisCare USA - Fort Apache
295,NCT03866382,OptumCare Cancer Care at Fort Apache
295,NCT03866382,HealthCare Partners Medical Group Oncology/Hematology-Centennial Hills
295,NCT03866382,Comprehensive Cancer Centers of Nevada - Central Valley
295,NCT03866382,University Cancer Center
295,NCT03866382,Hope Cancer Care of Nevada-Pahrump
295,NCT03866382,Renown Regional Medical Center
295,NCT03866382,Saint Mary's Regional Medical Center
295,NCT03866382,Radiation Oncology Associates
295,NCT03866382,Memorial Sloan Kettering Basking Ridge
295,NCT03866382,Memorial Sloan Kettering Monmouth
295,NCT03866382,Memorial Sloan Kettering Bergen
295,NCT03866382,New York-Presbyterian/Brooklyn Methodist Hospital
295,NCT03866382,Maimonides Medical Center
295,NCT03866382,Roswell Park Cancer Institute
295,NCT03866382,Memorial Sloan Kettering Commack
295,NCT03866382,Memorial Sloan Kettering Westchester
295,NCT03866382,Northwell Health/Center for Advanced Medicine
295,NCT03866382,NYP/Columbia University Medical Center/Herbert Irving Comprehensive Cancer Center
295,NCT03866382,Memorial Sloan Kettering Cancer Center
295,NCT03866382,NYP/Weill Cornell Medical Center
295,NCT03866382,University of Rochester
295,NCT03866382,State University of New York Upstate Medical University
295,NCT03866382,Memorial Sloan Kettering Nassau
295,NCT03866382,UNC Lineberger Comprehensive Cancer Center
295,NCT03866382,Margaret R Pardee Memorial Hospital
295,NCT03866382,Essentia Health Cancer Center-South University Clinic
295,NCT03866382,Essentia Health - Jamestown Clinic
295,NCT03866382,Indu and Raj Soin Medical Center
295,NCT03866382,Strecker Cancer Center-Belpre
295,NCT03866382,Saint Elizabeth Boardman Hospital
295,NCT03866382,Dayton Physicians LLC-Miami Valley South
295,NCT03866382,Miami Valley Hospital South
295,NCT03866382,Adena Regional Medical Center
295,NCT03866382,University of Cincinnati Cancer Center-UC Medical Center
295,NCT03866382,Good Samaritan Hospital - Cincinnati
295,NCT03866382,Oncology Hematology Care Inc-Kenwood
295,NCT03866382,Bethesda North Hospital
295,NCT03866382,TriHealth Cancer Institute-Westside
295,NCT03866382,TriHealth Cancer Institute-Anderson
295,NCT03866382,Ohio State University Comprehensive Cancer Center
295,NCT03866382,Mount Carmel East Hospital
295,NCT03866382,Columbus Oncology and Hematology Associates Inc
295,NCT03866382,Riverside Methodist Hospital
295,NCT03866382,Grant Medical Center
295,NCT03866382,The Mark H Zangmeister Center
295,NCT03866382,Mount Carmel Health Center West
295,NCT03866382,Doctors Hospital
295,NCT03866382,Good Samaritan Hospital - Dayton
295,NCT03866382,Miami Valley Hospital
295,NCT03866382,Dayton Physician LLC-Miami Valley Hospital North
295,NCT03866382,Miami Valley Hospital North
295,NCT03866382,Delaware Health Center-Grady Cancer Center
295,NCT03866382,Grady Memorial Hospital
295,NCT03866382,Dublin Methodist Hospital
295,NCT03866382,Armes Family Cancer Center
295,NCT03866382,Blanchard Valley Hospital
295,NCT03866382,Orion Cancer Care
295,NCT03866382,Atrium Medical Center-Middletown Regional Hospital
295,NCT03866382,Dayton Physicians LLC-Atrium
295,NCT03866382,Central Ohio Breast and Endocrine Surgery
295,NCT03866382,Dayton Physicians LLC-Wayne
295,NCT03866382,Wayne Hospital
295,NCT03866382,Mount Carmel Grove City Hospital
295,NCT03866382,Greater Dayton Cancer Center
295,NCT03866382,First Dayton Cancer Care
295,NCT03866382,Kettering Medical Center
295,NCT03866382,Fairfield Medical Center
295,NCT03866382,Saint Rita's Medical Center
295,NCT03866382,OhioHealth Mansfield Hospital
295,NCT03866382,Marietta Memorial Hospital
295,NCT03866382,OhioHealth Marion General Hospital
295,NCT03866382,Knox Community Hospital
295,NCT03866382,Licking Memorial Hospital
295,NCT03866382,Newark Radiation Oncology
295,NCT03866382,Mercy Health Perrysburg Cancer Center
295,NCT03866382,Southern Ohio Medical Center
295,NCT03866382,Springfield Regional Cancer Center
295,NCT03866382,Springfield Regional Medical Center
295,NCT03866382,Saint Vincent Mercy Medical Center
295,NCT03866382,Mercy Health - Saint Anne Hospital
295,NCT03866382,Dayton Physicians LLC-Upper Valley
295,NCT03866382,Upper Valley Medical Center
295,NCT03866382,Saint Joseph Warren Hospital
295,NCT03866382,University of Cincinnati Cancer Center-West Chester
295,NCT03866382,Saint Ann's Hospital
295,NCT03866382,Saint Elizabeth Youngstown Hospital
295,NCT03866382,Genesis Healthcare System Cancer Care Center
295,NCT03866382,Cancer Centers of Southwest Oklahoma Research
295,NCT03866382,University of Oklahoma Health Sciences Center
295,NCT03866382,Mercy Hospital Oklahoma City
295,NCT03866382,Oklahoma Cancer Specialists and Research Institute-Tulsa
295,NCT03866382,Saint Alphonsus Medical Center-Baker City
295,NCT03866382,Saint Charles Health System
295,NCT03866382,Clackamas Radiation Oncology Center
295,NCT03866382,Providence Cancer Institute Clackamas Clinic
295,NCT03866382,Bay Area Hospital
295,NCT03866382,Providence Newberg Medical Center
295,NCT03866382,Saint Alphonsus Medical Center-Ontario
295,NCT03866382,Providence Portland Medical Center
295,NCT03866382,Providence Saint Vincent Medical Center
295,NCT03866382,Oregon Health and Science University
295,NCT03866382,Saint Charles Health System-Redmond
295,NCT03866382,Lehigh Valley Hospital-Cedar Crest
295,NCT03866382,Lehigh Valley Hospital - Muhlenberg
295,NCT03866382,Pocono Medical Center
295,NCT03866382,UPMC Hillman Cancer Center Erie
295,NCT03866382,Saint Vincent Hospital
295,NCT03866382,UPMC Cancer Centers - Arnold Palmer Pavilion
295,NCT03866382,Lehigh Valley Hospital-Hazleton
295,NCT03866382,Jefferson Hospital
295,NCT03866382,Forbes Hospital
295,NCT03866382,UPMC Cancer Center - Monroeville
295,NCT03866382,Arnold Palmer Cancer Center Medical Oncology Norwin
295,NCT03866382,Allegheny Valley Hospital
295,NCT03866382,Allegheny General Hospital
295,NCT03866382,West Penn Hospital
295,NCT03866382,University of Pittsburgh Cancer Institute (UPCI)
295,NCT03866382,UPMC-Shadyside Hospital
295,NCT03866382,UPMC-Passavant Hospital
295,NCT03866382,Wexford Health and Wellness Pavilion
295,NCT03866382,Medical University of South Carolina
295,NCT03866382,Vanderbilt-Ingram Cancer Center Cool Springs
295,NCT03866382,Vanderbilt Breast Center at One Hundred Oaks
295,NCT03866382,Vanderbilt University/Ingram Cancer Center
295,NCT03866382,Saint Joseph Regional Cancer Center
295,NCT03866382,UT Southwestern/Simmons Cancer Center-Dallas
295,NCT03866382,UT Southwestern/Simmons Cancer Center-Fort Worth
295,NCT03866382,UT Southwestern Clinical Center at Richardson/Plano
295,NCT03866382,Providence Regional Cancer System-Aberdeen
295,NCT03866382,Overlake Medical Center
295,NCT03866382,PeaceHealth Saint Joseph Medical Center
295,NCT03866382,Harrison HealthPartners Hematology and Oncology-Bremerton
295,NCT03866382,Harrison Medical Center
295,NCT03866382,Highline Medical Center-Main Campus
295,NCT03866382,Providence Regional Cancer System-Centralia
295,NCT03866382,Swedish Cancer Institute-Edmonds
295,NCT03866382,Saint Elizabeth Hospital
295,NCT03866382,Providence Regional Cancer Partnership
295,NCT03866382,Saint Francis Hospital
295,NCT03866382,Swedish Cancer Institute-Issaquah
295,NCT03866382,Kadlec Clinic Hematology and Oncology
295,NCT03866382,Providence Regional Cancer System-Lacey
295,NCT03866382,Saint Clare Hospital
295,NCT03866382,PeaceHealth Saint John Medical Center
295,NCT03866382,Harrison HealthPartners Hematology and Oncology-Poulsbo
295,NCT03866382,Valley Medical Center
295,NCT03866382,Pacific Gynecology Specialists
295,NCT03866382,Swedish Medical Center-Ballard Campus
295,NCT03866382,Swedish Medical Center-First Hill
295,NCT03866382,Swedish Medical Center-Cherry Hill
295,NCT03866382,PeaceHealth United General Medical Center
295,NCT03866382,Providence Regional Cancer System-Shelton
295,NCT03866382,Franciscan Research Center-Northwest Medical Plaza
295,NCT03866382,Northwest Medical Specialties PLLC
295,NCT03866382,PeaceHealth Southwest Medical Center
295,NCT03866382,Providence Saint Mary Regional Cancer Center
295,NCT03866382,North Star Lodge Cancer Center at Yakima Valley Memorial Hospital
295,NCT03866382,Providence Regional Cancer System-Yelm
295,NCT03866382,Duluth Clinic Ashland
295,NCT03866382,Northwest Wisconsin Cancer Center
295,NCT03866382,Aurora Cancer Care-Southern Lakes VLCC
295,NCT03866382,Aurora Saint Luke's South Shore
295,NCT03866382,Marshfield Medical Center-EC Cancer Center
295,NCT03866382,Mayo Clinic Health System-Eau Claire Clinic
295,NCT03866382,Aurora Health Care Germantown Health Center
295,NCT03866382,Aurora Cancer Care-Grafton
295,NCT03866382,Aurora BayCare Medical Center
295,NCT03866382,Aurora Cancer Care-Kenosha South
295,NCT03866382,Aurora Bay Area Medical Group-Marinette
295,NCT03866382,Marshfield Medical Center-Marshfield
295,NCT03866382,Aurora Cancer Care-Milwaukee
295,NCT03866382,Aurora Saint Luke's Medical Center
295,NCT03866382,Aurora Sinai Medical Center
295,NCT03866382,Marshfield Clinic-Minocqua Center
295,NCT03866382,ProHealth D N Greenwald Center
295,NCT03866382,Cancer Center of Western Wisconsin
295,NCT03866382,ProHealth Oconomowoc Memorial Hospital
295,NCT03866382,Vince Lombardi Cancer Clinic - Oshkosh
295,NCT03866382,Aurora Cancer Care-Racine
295,NCT03866382,Marshfield Medical Center-Rice Lake
295,NCT03866382,Vince Lombardi Cancer Clinic-Sheboygan
295,NCT03866382,Marshfield Clinic Stevens Point Center
295,NCT03866382,Aurora Medical Center in Summit
295,NCT03866382,Vince Lombardi Cancer Clinic-Two Rivers
295,NCT03866382,ProHealth Waukesha Memorial Hospital
295,NCT03866382,UW Cancer Center at ProHealth Care
295,NCT03866382,Aurora Cancer Care-Milwaukee West
295,NCT03866382,Aurora West Allis Medical Center
295,NCT03866382,Marshfield Medical Center - Weston
295,NCT03866382,Billings Clinic-Cody
295,NCT03866382,Welch Cancer Center
295,NCT03866382,Pan American Center for Oncology Trials LLC
298,NCT03872284,Hospices Civils de Lyon
300,NCT03878953,Fujita Health University Hospital
300,NCT03878953,University of Occupational and Environmental Health Japan
300,NCT03878953,Osaka City University Hospital
300,NCT03878953,Shimane University Hospital
300,NCT03878953,Tokushima University Hospital
300,NCT03878953,University of Tokyo Hospital
300,NCT03878953,The Cancer Institute Hospital of JFCR
300,NCT03878953,Toranomon Hospital
300,NCT03878953,Keio University Hospital
300,NCT03878953,Tokyo Women's Medical University Hospital
304,NCT03896958,Specicare
308,NCT03924804,the First Hospital of China Medical University
320,NCT03960437,Columbia University Medical Center
323,NCT03960554,"Northwestern University, Feinburg School of Medicine"
323,NCT03960554,NorthShore University HealthSystem
323,NCT03960554,Columbia University Medical Center
332,NCT03980132,Hospital Universitario de Bellvitge
332,NCT03980132,Hospital Universitario Donostia
332,NCT03980132,Hospital Clínico Universitario
332,NCT03980132,Hospital Universitario Insular de Gran Canaria
332,NCT03980132,Hospital Universitario Puerta de Hierro
332,NCT03980132,Hospital Clínico Universitario Virgen de la Arrixaca
