id,nct_id,status,name,city,state,zip,country
36306055,NCT03573960,,Tata Memorial Hospital,Mumbai,,400012,India
35251391,NCT04782856,Recruiting,Virginia Commonwealth University,Richmond,Virginia,23298,United States
36316894,NCT04604808,,Hospital Universitario de La princesa,Madrid,,28006,Spain
36307980,NCT03602495,,Peking Union Medical College Hospital,Beijing,Beijing,,China
34164985,NCT02352766,,University of Pittsburgh,Pittsburgh,Pennsylvania,15213,United States
36315606,NCT03099356,Recruiting,University of Michigan Cancer Center,Ann Arbor,Michigan,48109,United States
36308806,NCT01837745,,Institut Gustave Roussy,Villejuif,Val De Marne,94805,France
36316900,NCT04571736,Recruiting,CHU Gui de Chauliac,Montpellier,Hérault,34295,France
36319900,NCT05132205,Recruiting,Johns Hopkins Hospital,Baltimore,Maryland,21278,United States
36319167,NCT03461211,,"Macro, Llc",Beverly Hills,California,90212,United States
36319168,NCT03461211,,Cedars-Sinai Medical Center,Los Angeles,California,90078,United States
36319169,NCT03461211,,Bascom Palmer Eye Institute,Miami,Florida,33135,United States
36319170,NCT03461211,,Kellogg Eye Center at University of Michigan,Ann Arbor,Michigan,48105,United States
36319171,NCT03461211,,Casey Eye Institute at Oregon Health and Science,Portland,Oregon,97239,United States
36319172,NCT03461211,,Hamilton Eye Institute at University of Tennessee Health,Memphis,Tennessee,38163,United States
36319173,NCT03461211,,Eye Wellness Center,Houston,Texas,77005,United States
36319174,NCT03461211,,"Medical College of Wisconsin, The Eye Institute",Milwaukee,Wisconsin,53226,United States
36319175,NCT03461211,,"University Hospital Essen, Department of Ophthalmology",Essen,,45147,Germany
36319176,NCT03461211,,Johannes Gutenberg University Medical Center,Mainz,,55131,Germany
36319177,NCT03461211,,Fondazione IRCCS Ca Granda Ospedale Maggiore,Milan,,20122,Italy
36319178,NCT03461211,,"University of Pisa, Department of Clinical and Experimental Medicine",Pisa,,56100,Italy
36319179,NCT03461211,,Azienda Ospedaliero Universitaria Pisana,Pisa,,56124,Italy
34165685,NCT02347683,,University of Nebraska Medical Center,Omaha,Nebraska,68198,United States
36841737,NCT03170960,,Exelixis Clinical Site #48,Washington,District of Columbia,20007,United States
36320457,NCT04285476,Recruiting,CHU de Toulouse,Toulouse,Haute-Garonne,31000,France
36320458,NCT04285476,Recruiting,Institut régional du Cancer de Montpellier,Montpellier,Hérault,34298,France
34731907,NCT00891813,,Site Reference ID/Investigator# 21401,Callao,,CALLAO 2,Peru
34731908,NCT00891813,,Site Reference ID/Investigator# 23857,Lima,,Lima-11,Peru
34731909,NCT00891813,,Site Reference ID/Investigator# 10941,Lima,,,Peru
35281297,NCT02773667,Recruiting,University Hospital Jena,Jena,Thüringen,07745,Germany
34733342,NCT00896454,,Research Site,Encinitas,California,92024,United States
34733343,NCT00896454,,Research Site,New Haven,Connecticut,06520,United States
34733344,NCT00896454,,Research Site,Salisbury,Maryland,21801,United States
34733345,NCT00896454,,Research Site,Dearborn,Michigan,48124,United States
34733346,NCT00896454,,Research Site,Detroit,Michigan,48236,United States
34733347,NCT00896454,,Research Site,Omaha,Nebraska,68114,United States
34733348,NCT00896454,,Research Site,Bronx,New York,10467,United States
34733349,NCT00896454,,Research Site,New York,New York,10065,United States
34733350,NCT00896454,,Research Site,Syracuse,New York,13210,United States
34733351,NCT00896454,,Research Site,Durham,North Carolina,27710,United States
34733352,NCT00896454,,Research Site,Goldsboro,North Carolina,27534,United States
36322878,NCT04784208,Recruiting,Dr.Prasanna Kumar,Bangalore,,,India
36322879,NCT04784208,Recruiting,"Dr. MV Rama Mohan, MD, DM",Hyderabad,,,India
36323322,NCT04569604,,"Clinic for Osteoporosis, Aarhus University Hospital",Aarhus N,Jutland,8200,Denmark
34166902,NCT02338934,,"Clinical Research Centre, Penang Hospital",George Town,Penang,10990,Malaysia
34166903,NCT02338934,,Penang Hospital,George Town,Penang,10990,Malaysia
36326020,NCT04737330,Recruiting,Novartis Investigative Site,Essen,,45147,Germany
36326021,NCT04737330,Recruiting,Novartis Investigative Site,Freiburg,,79106,Germany
36326022,NCT04737330,Recruiting,Novartis Investigative Site,Mainz,,55131,Germany
34733353,NCT00896454,,Research Site,Houston,Texas,77030,United States
34733354,NCT00896454,,Research Site,QuÃ©bec,Quebec,G1S 4L8,Canada
34733355,NCT00896454,,Research Site,Québec,Quebec,G1S 4L8,Canada
34733356,NCT00896454,,Research Site,Limoges Cedex,,87042,France
34733357,NCT00896454,,Research Site,Montpellier Cedex 5,,34298,France
34733358,NCT00896454,,Research Site,Nantes Cedex 1,,44035,France
34733359,NCT00896454,,Research Site,Villejuif cedex,,94805,France
34733360,NCT00896454,,Research Site,Bologna,,40138,Italy
34733361,NCT00896454,,Research Site,Firenze,,50139,Italy
34733362,NCT00896454,,Research Site,Milano,,20162,Italy
34733363,NCT00896454,,Research Site,Padova,,35128,Italy
34733364,NCT00896454,,Research Site,Roma,,00128,Italy
34733365,NCT00896454,,Research Site,Warszawa,,01-809,Poland
36327325,NCT04193332,Recruiting,Rigshospitalet,Copenhagen,,2100,Denmark
36327326,NCT04193332,Recruiting,"Dept of Otorhinolaryngology and Maxillofacial Surgery, Zealand University Hospital, Denmark",Køge,,4600,Denmark
36841726,NCT03170960,,Exelixis Clinical Site #53,Gilbert,Arizona,85234,United States
36841727,NCT03170960,,Exelixis Clinical Site #18,Phoenix,Arizona,85054,United States
36841728,NCT03170960,,Exelixis Clinical Site #1,Duarte,California,91010,United States
36841729,NCT03170960,,Exelixis Clinical Site #20,La Jolla,California,92090,United States
36841730,NCT03170960,,Exelixis Clinical Site #46,Los Angeles,California,90025,United States
36841731,NCT03170960,,Exelixis Clinical Site #51,Newport Beach,California,92663,United States
36841732,NCT03170960,,Exelixis Clinical Site #62,Santa Monica,California,90404,United States
36841733,NCT03170960,,Exelixis Clinical Site #21,Stanford,California,94305,United States
36841734,NCT03170960,,Exelixis Clinical Site #34,Denver,Colorado,80218,United States
36841735,NCT03170960,,Exelixis Clinical Site #50,Denver,Colorado,80218,United States
36841736,NCT03170960,,Exelixis Clinical Site #42,New Haven,Connecticut,06511,United States
36841738,NCT03170960,,Exelixis Clinical Site #16,Jacksonville,Florida,32224,United States
36841739,NCT03170960,,Exelixis Clinical Site #76,Tampa,Florida,33612,United States
36841740,NCT03170960,,Exelixis Clinical Site #60,Atlanta,Georgia,30318,United States
36841741,NCT03170960,,Exelixis Clinical Site #79,Atlanta,Georgia,30341,United States
36841742,NCT03170960,,Exelixis Clinical Site #32,Harvey,Illinois,60426,United States
36841761,NCT03170960,,Exelixis Clinical Site #49,Columbus,Ohio,43210,United States
36841762,NCT03170960,,Exelixis Clinical Site #64,Kettering,Ohio,45409,United States
36841763,NCT03170960,,Exelixis Clinical Site #71,Oklahoma City,Oklahoma,73104,United States
36841764,NCT03170960,,Exelixis Clinical Site #6,Oklahoma City,Oklahoma,73120,United States
36841765,NCT03170960,,Exelixis Clinical Site #102,Portland,Oregon,97213,United States
36841766,NCT03170960,,Exelixis Clinical Site #45,Portland,Oregon,97239,United States
36841767,NCT03170960,,Exelixis Clinical Site #41,Bethlehem,Pennsylvania,18015,United States
36841768,NCT03170960,,Exelixis Clinical Site #15,Philadelphia,Pennsylvania,19107,United States
36841769,NCT03170960,,Exelixis Clinical Site #55,Philadelphia,Pennsylvania,19111,United States
36841743,NCT03170960,,Exelixis Clinical Site #23,Fairway,Kansas,66205,United States
36841744,NCT03170960,,Exelixis Clinical Site #57,Lexington,Kentucky,40536,United States
36841745,NCT03170960,,Exelixis Clinical Site #24,New Orleans,Louisiana,70112,United States
36841746,NCT03170960,,Exelixis Clinical Site #10,Boston,Massachusetts,02215,United States
36841770,NCT03170960,,Exelixis Clinical Site #66,Pittsburgh,Pennsylvania,15232,United States
36841747,NCT03170960,,Exelixis Clinical Site #3,Detroit,Michigan,48201,United States
36841771,NCT03170960,,Exelixis Clinical Site #95,Charleston,South Carolina,29414,United States
36841748,NCT03170960,,Exelixis Clinical Site #17,Rochester,Minnesota,55905,United States
36841749,NCT03170960,,Exelixis Clinical Site #65,Bolivar,Missouri,65613,United States
36841772,NCT03170960,,Exelixis Clinical Site #13,Dallas,Texas,75246,United States
36841750,NCT03170960,,Exelixis Clinical Site #43,Kansas City,Missouri,64111,United States
36841773,NCT03170960,,Exelixis Clinical Site #26,Dallas,Texas,75390,United States
36841751,NCT03170960,,Exelixis Clinical Site #35,Omaha,Nebraska,68130,United States
36841752,NCT03170960,,Exelixis Clinical Site #59,Omaha,Nebraska,68130,United States
36841753,NCT03170960,,Exelixis Clinical Site #61,Las Vegas,Nevada,89169,United States
36841774,NCT03170960,,Exelixis Clinical Site #114,Fort Worth,Texas,76104,United States
36841754,NCT03170960,,Exelixis Clinical Site #38,Camden,New Jersey,08103,United States
36841755,NCT03170960,,Exelixis Clinical Site #27,East Brunswick,New Jersey,08816,United States
36841756,NCT03170960,,Exelixis Clinical Site #31,New Brunswick,New Jersey,08903,United States
36841757,NCT03170960,,Exelixis Clinical Site #37,Bronx,New York,10461,United States
36841758,NCT03170960,,Exelixis Clinical Site #40,East Setauket,New York,11733,United States
36841759,NCT03170960,,Exelixis Clinical Site #11,New York,New York,10029,United States
36841760,NCT03170960,,Exelixis Clinical Site #67,Cleveland,Ohio,44195,United States
36841781,NCT03170960,,Exelixis Clinical Site #30,Blacksburg,Virginia,24060,United States
36841782,NCT03170960,,Exelixis Clinical Site #14,Charlottesville,Virginia,22908,United States
36841783,NCT03170960,,Exelixis Clinical Site #98,Albury,New South Wales,2640,Australia
36841784,NCT03170960,,Exelixis Clinical Site #101,Camperdown,New South Wales,2050,Australia
36841803,NCT03170960,,Exelixis Clinical Site #7,Paris,,75010,France
36841785,NCT03170960,,Exelixis Clinical Site #115,Gosford,New South Wales,2250,Australia
36841775,NCT03170960,,Exelixis Clinical Site #29,Houston,Texas,77030,United States
36841776,NCT03170960,,Exelixis Clinical Site #39,Houston,Texas,77030,United States
36841786,NCT03170960,,Exelixis Clinical Site #112,North Ryde,New South Wales,2109,Australia
36841777,NCT03170960,,Exelixis Clinical Site #44,Houston,Texas,77030,United States
36841778,NCT03170960,,Exelixis Clinical Site #33,Lubbock,Texas,79410,United States
36841779,NCT03170960,,Exelixis Clinical Site #63,San Antonio,Texas,78229,United States
36841780,NCT03170960,,Exelixis Clinical Site #2,Salt Lake City,Utah,84112,United States
36841804,NCT03170960,,Exelixis Clinical Site #68,Paris,,75013,France
36841787,NCT03170960,,Exelixis Clinical Site #123,Randwick,New South Wales,2031,Australia
36841788,NCT03170960,,Exelixis Clinical Site #99,St Albans,Victoria,3021,Australia
36841789,NCT03170960,,Exelixis Clinical Site #52,Gent,,9000,Belgium
36841790,NCT03170960,,Exelixis Clinical Site #54,Leuven,,3000,Belgium
36841791,NCT03170960,,Exelixis Clinical Site #88,La Roche-sur-Yon,Cedex 9,85925,France
36841792,NCT03170960,,Exelixis Clinical Site #8,Villejuif,Cedex,94805,France
36841793,NCT03170960,,Exelixis Clinical Site #92,Bordeaux,,33076,France
36841794,NCT03170960,,Exelixis Clinical Site #93,Brest,,29229,France
36841795,NCT03170960,,Exelixis Clinical Site #87,CAEN Cedex 05,,14076,France
36841796,NCT03170960,,Exelixis Clinical Site #69,Le Mans,,72000,France
36841805,NCT03170960,,Exelixis Clinical Site #72,Paris,,75015,France
36841797,NCT03170960,,Exelixis Clinical Site #97,Lille,,59000,France
36841806,NCT03170960,,Exelixis Clinical Site #82,Saint-Grégoire,,35760,France
36841798,NCT03170960,,Exelixis Clinical Site #89,Lyon Cedex 08,,69373,France
36841807,NCT03170960,,Exelixis Clinical Site #119,Strasbourg,,67000,France
36841799,NCT03170960,,Exelixis Clinical Site #109,Marseille,,13273,France
36841808,NCT03170960,,Exelixis Clinical Site #107,Suresnes,,92150,France
36841800,NCT03170960,,Exelixis Clinical Site #104,Nice Cedex 02,,06189,France
36841809,NCT03170960,,Exelixis Clinical Site #105,Vandoeuvre les nancy,,54519,France
36841810,NCT03170960,,Exelixis Clinical Site #56,Düsseldorf,Nordrhein-Westfalen,40225,Germany
36841801,NCT03170960,,Exelixis Clinical Site #80,Nîmes Cedex 09,,30029,France
36841802,NCT03170960,,Exelixis Clinical Site #78,Paris,,75005,France
36841812,NCT03170960,,Exelixis Clinical Site #84,Meldola,FC,47014,Italy
36841813,NCT03170960,,Exelixis Clinical Site #47,Rozzano,Milano,20089,Italy
36841814,NCT03170960,,Exelixis Clinical Site #108,Milano,,20132,Italy
36841815,NCT03170960,,Exelixis Clinical Site #103,Milano,,20133,Italy
36841816,NCT03170960,,Exelixis Clinical Site #25,Milano,,20133,Italy
36841817,NCT03170960,,Exelixis Clinical Site #4,Milano,,20133,Italy
36841818,NCT03170960,,Exelixis Clinical Site #85,Napoli,,80131,Italy
36841819,NCT03170960,,Exelixis Clinical Site #121,Pavia,,27100,Italy
36841820,NCT03170960,,Exelixis Clinical Site #110,Roma,,00168,Italy
36841821,NCT03170960,,Exelixis Clinical Site #12,Nijmegen,Gelderland,6525 GA,Netherlands
36841822,NCT03170960,,Exelixis Clinical Site #74,Santiago De Compostela,A Coruña,15706,Spain
36841823,NCT03170960,,Exelixis Clinical Site #91,Elche,Alicante,03203,Spain
36841811,NCT03170960,,Exelixis Clinical Site #36,Tübingen,,72076,Germany
36841830,NCT03170960,,Exelixis Clinical Site #117,La Laguna,Santa Cruz De Tenerife,38320,Spain
36841829,NCT03170960,,Exelixis Clinical Site #90,Pamplona,Navarra,31008,Spain
36841824,NCT03170960,,Exelixis Clinical Site #94,Oviedo,Asturias,33011,Spain
36841825,NCT03170960,,Exelixis Clinical Site #70,Palma De Mallorca,Baleares,07120 / 07010,Spain
36841826,NCT03170960,,Exelixis Clinical Site #113,Badalona,Barcelona,08916,Spain
36841827,NCT03170960,,Exelixis Clinical Site #116,Sabadell,Barcelona,08208,Spain
36841828,NCT03170960,,Exelixis Clinical Site #96,Jeréz De La Frontera,Cádiz,11407,Spain
36841831,NCT03170960,,Exelixis Clinical Site #75,Barcelona,,08003,Spain
36841833,NCT03170960,,Exelixis Clinical Site #83,Barcelona,,08023,Spain
36841834,NCT03170960,,Exelixis Clinical Site #86,Barcelona,,08025,Spain
36841835,NCT03170960,,Exelixis Clinical Site #28,Barcelona,,08035,Spain
36841836,NCT03170960,,Exelixis Clinical Site #9,Barcelona,,08035,Spain
36841837,NCT03170960,,Exelixis Clinical Site #73,Barcelona,,08036,Spain
36841838,NCT03170960,,Exelixis Clinical Site #118,Girona,,17007,Spain
36841832,NCT03170960,,Exelixis Clinical Site #58,Barcelona,,08022,Spain
36841839,NCT03170960,,Exelixis Clinical Site #77,Madrid,,28034,Spain
36841840,NCT03170960,,Exelixis Clinical Site #106,Madrid,,28040,Spain
36841841,NCT03170960,,Exelixis Clinical Site #111,Madrid,,28040,Spain
36841842,NCT03170960,,Exelixis Clinical Site #22,Madrid,,28041,Spain
35286446,NCT01821781,Recruiting,Washington University,Saint Louis,Missouri,63110,United States
36841843,NCT03170960,,Exelixis Clinical Site #5,Madrid,,28041,Spain
36841844,NCT03170960,,Exelixis Clinical Site #81,Madrid,,28046,Spain
36841845,NCT03170960,,Exelixis Clinical Site #100,Málaga,,29010,Spain
36841846,NCT03170960,,Exelixis Clinical Site #122,Middlesex,England,HA6 2RN,United Kingdom
36841847,NCT03170960,,Exelixis Clinical Site #120,Preston,England,PR2 9HT,United Kingdom
36841848,NCT03170960,,Exelixis Clinical Site #124,Cardiff,Wales,CF14 2TL,United Kingdom
36841849,NCT03170960,,Exelixis Clinical Site #19,London,,EC1M 6BQ,United Kingdom
36843789,NCT02185560,,,Multiple Locations,,,Japan
34167846,NCT02332135,Recruiting,Beijing Friedship Hospital,Beijing,Beijing,100050,China
35288728,NCT02781844,,Providence Clinical Research,North Hollywood,California,91606,United States
35288729,NCT02781844,,Indiana University,Indianapolis,Indiana,46202,United States
35288730,NCT02781844,,University Of Kentucky School of Medicine,Lexington,Kentucky,40536-0298,United States
35288731,NCT02781844,,"Crescent City Clinical Research Center, LLC",Metairie,Louisiana,70006,United States
35288732,NCT02781844,,Massachusetts General Hospital,Boston,Massachusetts,02114,United States
35288733,NCT02781844,,Mayo Clinic - PPDS,Rochester,Minnesota,55905,United States
35288734,NCT02781844,,Columbia University Medical Center,New York,New York,10032,United States
35288735,NCT02781844,,Ohio State University Wexner Medical Center,Columbus,Ohio,43201,United States
35288736,NCT02781844,,Thomas Jefferson University,Philadelphia,Pennsylvania,19107,United States
35288737,NCT02781844,,New Orleans Center for Clinical Research (NOCCR) - Knoxville,Knoxville,Tennessee,37920,United States
35288738,NCT02781844,,CHU de Quebec-Universite Laval,Quebec,,G1V 4G2,Canada
35288739,NCT02781844,,Aarhus Universitetshospital,Aarhus N,Central Jutland,8200,Denmark
35288740,NCT02781844,,Szegedi Tudomanyegyetem Szent-Gyorgyi Albert Klinikai Kozpont,Szeged,Csongrád,6720,Hungary
