nct_id,downcase_mesh_term,official_title,brief_title,all_conditions,study_first_submitted_date,primary_completion_date,completion_date,study_type,overall_status,study_phases,funded_bys,sponsors_name,investigators,intervention_types,location,minimum_age_num,maximum_age_num,category_age,category,sub_category,URL
NCT00488644,hypothyroidism,Combined Levothyroxine/Liothyronine Supplementation in Hypothyroid Patients With Brain Tumors,Combined Levothyroxine/Liothyronine Supplementation in Hypothyroid Patients With Brain Tumors,Brain Tumor|Hypothyroidism,2007-06-19,2010-03-31,2010-03-31,Interventional,Terminated,Not Applicable,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,UT MD Anderson Cancer Center,Drug|Drug,United States,18.0,120.0,[18-65]|[65 and more],Hypothyroidism,Hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00488644
NCT00493103,congenital hypothyroidism,Congenital Hypothyroidism Due to Thyroglobulin Mutations in an Inbred Brazilian Family: A Novel Compound Heterozygous Constellation and Intronic Mutation Related to Fetal Goiter.,TG Gene Mutations and Congenital Hypothyroidism,Congenital Hypothyroidism,2007-06-25,,2007-06-30,Observational,Completed,,University of Sao Paulo,Fundação de Amparo à Pesquisa do Estado de São Paulo|University of Sao Paulo,,,,0.0,120.0,[0-17]|[18-65]|[65 and more],Hypothyroidism,Congenital hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00493103
NCT00497484,pseudohypoparathyroidism,Evaluation of rhGH Replacement Therapy in Patients With Pseudohypoparathyroidism Type Ia (PHP Ia),Evaluation of rhGH Replacement Therapy in Patients With Pseudohypoparathyroidism Type Ia (PHP Ia),"Growth Hormone Deficiency, Dwarfism|Pseudohypoparathyroidism",2007-07-05,,,Interventional,Unknown status,Not Applicable,University of Milan,Eli Lilly and Company|University of Milan,"Endocrine Unit, Dpt. of Medical Sciences, Fondazione Policlinico IRCCS",Drug,Italy,1.0,18.0,[0-17]|[18-65],Parathyroid diseases,pseudohypoparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00497484
NCT00497575,congenital hypothyroidism,,Diagnosis and Follow-up of Patients With Subclinical Hypothyroidism,Congenital Hypothyroidism|Follow-Up|L-Thyroxine,2007-07-05,,2006-09-30,Observational,Completed,,Zhejiang University,Zhejiang University,,,,0.0,5.0,[0-17],Hypothyroidism,Congenital hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00497575
NCT00501215,hyperparathyroidism,Pilot Study on the Effect of Parathyroidectomy on Sleep,Effect of Parathyroidectomy on Sleep,Hyperparathyroidism,2007-07-12,2017-07-09,2017-07-09,Interventional,Completed,Not Applicable,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,University of Texas MD Anderson Cancer Center,Procedure|Behavioral|Procedure|Behavioral,United States,21.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Hyperparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00501215
NCT00505479,congenital hypothyroidism,,Iodine Status in Pregnant Women and Their Newborns: is Congenital Hypothyroidism Related to Iodine Deficiency in Pregnancy?,Congenital Hypothyroidism|Iodine Deficiency|Pregnancy,2007-07-20,,2010-05-31,Observational,Unknown status,,Zhejiang University,Zhejiang University,Children's Hospital Zhejiang University School of Medicine,,China,20.0,40.0,[18-65],Hypothyroidism,Congenital hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00505479
NCT00507429,anaplastic thyroid cancer,A Phase II/III Study to Evaluate the Safety and Efficacy of Combretastatin A-4 Phosphate in Combination With Paclitaxel and Carboplatin in Comparison With Paclitaxel and Carboplatin Against Anaplastic Thyroid Carcinoma [FACT],Study of Combretastatin and Paclitaxel/Carboplatin in the Treatment of Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,2007-07-25,2011-10-31,2011-11-30,Interventional,Terminated,Phase 2/Phase 3,Mateon Therapeutics,Mateon Therapeutics,"USC/Norris Comprehensive Cancer Center|University of Colorado Cancer Center|Yale University, School of Medicine|Winship Cancer Institute, Emory University|Sidney Kimmel Comprehensive Cancer Care Center at John Hopkins|University of Minnesota Otolaryngology Department|Ireland Cancer Center/Division od Hematology|Oregon Health and Science University|University of Texas M.D. Anderson Cancer Center|West Virginia University|Belarus National Medical University|Regional Oncology Dispensary with Inpatient Sector|Specialized Hospital for Active Treatment of Oncology|Universtiy Multiprofile Hospital, ISUI, Clinic of Oncotherapy|University Hospital, Cairo|Mediciti Hospital|All India Institute of Medical Sciences|Apollo Cancer Institute|Kidwai Memorial Hospital|Shirdi Sai Baba Cancer Hospital|Tata Memorial Centre|Ruby Hall Clinic|Christian Medial College|Telaviv Sourasky Medical Center, Head and Neck Service Division of Oncology|Lo Studio E la Cura|INT Napoli Fondazione Pascale|Istituto Oncologico Veneto (IOV) - IRCCS|Azienda Ospedaliero - Universitaria Pisana|Zaklad Medyczny Nuklearnej i Endykrynologii|Klinika Nowotworow Glowy i Szyji|Institutul Oncologic|SC Meditech SRL|Centr of Medical Oncology|Clinical County Hospital Sibiu|Emergency Clinical County Hospital ""Sf. loan cel Nou""|City Clinical Oncology Dispensary|Ukrainian Academy of Medical Science|Regional Clinical Oncology Dispensary|Beatson Oncology Centre, Gartnavel General Hospital|Royal Marsden Hospital and Institute of Cancer Research|Southampton Hospital Oncology Centre",Drug|Drug|Drug,Belarus|Bulgaria|Egypt|India|Israel|Italy|Poland|Romania|Russian Federation|Ukraine|United Kingdom|United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,"Thyroid cancer, anaplastic",https://clinicaltrials.gov/ct2/show/NCT00507429
NCT00510640,thyroid carcinoma,"Phase 2 of Sunitinib (Sutent) in Patients With Locally Advanced or Metastatic Anaplastic, Differentiated or Medullar Thyroid Cancer",Thyroid Cancer and Sunitinib,Cancer|Thyroid Carcinoma,2007-08-01,2012-03-31,2012-03-31,Interventional,Completed,Phase 2,"University Hospital, Bordeaux","Pfizer|University Hospital, Bordeaux","Centre Paul Papin - 2 rue Moll|Département Endocrinolo-Diabéto-Nutrition - CHU d'Angers - 4 rue de Larray|Service d'Oncologie Médicale et de Radiothérapie - Hôpital Saint André - 1 rue Jean Burguet|Fédération Endocrinologie - Groupe Hospitalier Est - Hôpital neurologique - CHU Lyon - 59 Boulevard Pinel|Service d'Endocrinologie et maladies métaboliques, Clinique Marc Linquette - rue du Pr Laguesse|Centre Léon Bérard - Département de Médecine - 28 rue Laennec|Service d'Endocrinologie, CHU Timone, AP-HM - 254 rue St Pierre|Service des Maladies Endocriniennes - Hôpital Lapeyronie - 191 avenue du Doyen Gaston Giraud|Centre Paul Lamarque - Va d'Aurelle - CRLC Val d'Aurelle - 208 rue des Apothicaires|Centre Antoine Lacassagne - 33 avenue de Valombrose|Service d'Endocrinologie - Hôpital de l'Archet I - Route Saint Antoine de Jinestière|Service de Cancérologie Médicale - HEGP - 20 rue Leblanc|Service d'Oncologie Médicale, Institut Claudius Regaud - 20-24 rue du Pont Saint Pierre|Service d'endocrinologie et Maladies Métaboliques, Groupe Hospitalier Rangueil-Larrey CHU Toulouse - avenue Prof Jean Poulhes|Service d'Endocrinologie - CHU de Nancy, Hôpital de Brabois - rue du Morvan",Drug,France,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT00510640
NCT00513032,hyperparathyroidism,Effects of Methylene Blue on Propofol Requirement During Anaesthesia Induction and Surgery,Interaction Between Anaesthetics and Methylene Blue,Hyperparathyroidism,2007-08-07,,2007-04-30,Observational,Completed,,"University Hospital, Geneva","University Hospital, Geneva","Service d'Anesthésiologie, Hôpitaux Universitaires de Genève, Rue Micheli-du-Crest",Drug,Switzerland,18.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Hyperparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00513032
NCT00514046,medullary thyroid carcinoma,"Phase I/II Trial of Vandetanib (ZD6474, ZACTIMA) in Children and Adolescents With Hereditary Medullary Thyroid Carcinoma",Vandetanib to Treat Children and Adolescents With Medullary Thyroid Cancer,Medullary Thyroid Carcinoma|Multiple Endocrine Neoplasia Type 2A|Multiple Endocrine Neoplasia Type 2B,2007-08-08,2019-12-10,2020-11-01,Interventional,Completed,Phase 1/Phase 2,National Institutes of Health Clinical Center (CC),National Cancer Institute (NCI),"National Institutes of Health Clinical Center, 9000 Rockville Pike",Drug,United States,5.0,18.0,[0-17]|[18-65],Thyroid neoplasms,"Thyroid cancer, medullary",https://clinicaltrials.gov/ct2/show/NCT00514046
NCT00519896,thyroid gland medullary carcinoma,Phase II Study of Sunitinib in Iodine Refractory Differentiated Thyroid Cancer and Metastatic Medullary Carcinoma of Thyroid With Functional Imaging Correlation,Sunitinib Malate in Treating Patients With Iodine-Refractory Recurrent or Metastatic Thyroid Cancer,Recurrent Thyroid Cancer|Stage IVA Follicular Thyroid Cancer|Stage IVA Papillary Thyroid Cancer|Stage IVB Follicular Thyroid Cancer|Stage IVB Papillary Thyroid Cancer|Stage IVC Follicular Thyroid Cancer|Stage IVC Papillary Thyroid Cancer|Thyroid Gland Medullary Carcinoma,2007-08-21,2015-05-31,2015-09-30,Interventional,Completed,Phase 2,University of Washington,National Cancer Institute (NCI)|University of Washington,Fred Hutchinson Cancer Research Center/University of Washington Cancer Consortium,Drug,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,"Thyroid cancer, medullary",https://clinicaltrials.gov/ct2/show/NCT00519896
NCT00519896,recurrent thyroid cancer,Phase II Study of Sunitinib in Iodine Refractory Differentiated Thyroid Cancer and Metastatic Medullary Carcinoma of Thyroid With Functional Imaging Correlation,Sunitinib Malate in Treating Patients With Iodine-Refractory Recurrent or Metastatic Thyroid Cancer,Recurrent Thyroid Cancer|Stage IVA Follicular Thyroid Cancer|Stage IVA Papillary Thyroid Cancer|Stage IVB Follicular Thyroid Cancer|Stage IVB Papillary Thyroid Cancer|Stage IVC Follicular Thyroid Cancer|Stage IVC Papillary Thyroid Cancer|Thyroid Gland Medullary Carcinoma,2007-08-21,2015-05-31,2015-09-30,Interventional,Completed,Phase 2,University of Washington,National Cancer Institute (NCI)|University of Washington,Fred Hutchinson Cancer Research Center/University of Washington Cancer Consortium,Drug,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Recurrent Thyroid Cancer,https://clinicaltrials.gov/ct2/show/NCT00519896
NCT00524238,hypothyroidism,"Impact of Hypothyroidism on Glucose, Lipid, and Amino Acid Turnover",Metabolic Changes in Hypothyroid Patients,Hypothyroidism,2007-08-31,2006-08-31,2006-08-31,Interventional,Completed,Not Applicable,University of Aarhus,University of Aarhus,Aarhus University Hospital,Drug,Denmark,18.0,120.0,[18-65]|[65 and more],Hypothyroidism,Hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00524238
NCT00525122,hyperthyroidism,,Treatment of M.Graves With Radioactive Iodine: Follow-up Study,Hyperthyroidism,2007-09-04,,,Observational,Unknown status,,"Medisch Centrum Rijnmond-Zuid, Netherlands","Medisch Centrum Rijnmond-Zuid, Netherlands",MCRZ,,Netherlands,18.0,120.0,[18-65]|[65 and more],Hyperthyroidism,Hyperthyroidism,https://clinicaltrials.gov/ct2/show/NCT00525122
NCT00527267,hyperparathyroidism,A Phase 3 Study to Assess the Efficacy and Safety of an Oral Calcimimetic Agent (AMG 073) in Secondary Hyperparathyroidism of End Stage Renal Disease Treated With Hemodialysis,Safety and Efficacy Study of AMG 073 in Hemodialysis Subjects,Hyperparathyroidism,2007-09-06,2003-04-30,2003-04-30,Interventional,Completed,Phase 3,Amgen,Amgen,,Drug|Drug,,18.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Hyperparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00527267
NCT00537095,thyroid neoplasms,"A Randomized, Double Blind, Placebo-controlled Phase II, Multi-Centre Study to Assess the Efficacy and Safety of Vandetanib (ZD6474) in Patients With Locally Advanced or Metastatic Papillary or Follicular Thyroid Carcinoma Failing or Unsuitable for Radioiodine Therapy",Efficacy and Safety of Vandetanib (ZD6474) in Patients With Metastatic Papillary or Follicular Thyroid Cancer,Thyroid Neoplasms,2007-09-27,2009-12-31,2022-12-31,Interventional,Active not recruiting,Phase 2,Sanofi,"Genzyme, a Sanofi Company",Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site|Research Site,Drug|Other,Belgium|Denmark|France|Norway|Spain|Sweden|Switzerland,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT00537095
NCT00537797,thyroid neoplasms,Limited Neck FDG-PET Imaging for Indeterminate Thyroid Nodules,Accuracy of FDG-PET Scanning to Diagnose Malignant Thyroid Nodules,Thyroid Neoplasms,2007-09-28,2011-09-30,2014-02-28,Interventional,Completed,Not Applicable,Washington University School of Medicine,Washington University School of Medicine,Washington University School of Medicine|St. Louis University School of Medicine|VAMC,Other,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT00537797
NCT00538720,hyperparathyroidism,Pilot Study to Detect and Assess the Effect of Vitamin D Replacement on Gland Size by 4DCT in Patients With Primary Hyperparathyroidism (PHPT),Effects of Vitamin D Replacement in Patients With Primary Hyperparathyroidism (PHPT),Hyperparathyroidism,2007-10-02,2018-05-30,2018-05-30,Interventional,Completed,Phase 1,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,University of Texas MD Anderson Cancer Center,Drug|Device,United States,21.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Hyperparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00538720
NCT00551486,thyroid neoplasms,Diagnostic Value of Pyrosequencing for the BRAFV600E Mutation in Ultrasound-Guided Fine-Needle Aspiration Biopsy Samples of Thyroid Incidentalomas,Pyrosequencing of the BRAFV600E Mutation,Thyroid Neoplasms,2007-10-30,,2006-12-31,Observational,Completed,,Chungnam National University,Chungnam National University,Chungnam National University Hospital,Procedure,"Korea, Republic of",20.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT00551486
NCT00552253,thyroid nodule,Levothyroxine Treatment in Thyroid Benign Nodular Goiter,Levothyroxine Treatment in Thyroid Benign Nodular Goiter,Thyroid Nodule,2007-10-30,2008-07-31,2008-07-31,Interventional,Completed,Not Applicable,National Taiwan University Hospital,National Taiwan University Hospital,National Taiwan University Hospital,Drug,Taiwan,20.0,90.0,[18-65]|[65 and more],Nodule,Nodule,https://clinicaltrials.gov/ct2/show/NCT00552253
NCT00552487,hashimoto disease,Isolated ACTH Deficiency in Patients With Hashimoto Thyroiditis,Isolated ACTH Deficiency in Patients With Hashimoto Thyroiditis,Adrenal Insufficiency|Hashimoto Disease,2007-10-31,,2006-07-31,Interventional,Completed,Not Applicable,University of Wuerzburg,University of Wuerzburg,"University of Wuerzburg, Department of Endocrinology",Drug,Germany,18.0,120.0,[18-65]|[65 and more],Thyroiditis,Hashimoto,https://clinicaltrials.gov/ct2/show/NCT00552487
NCT00565864,hypothyroidism,Neurocognitive and Metabolic Effects of Mild Hypothyroidism,Neurocognitive and Metabolic Effects of Mild Hypothyroidism,Hypothyroidism,2007-11-28,2013-08-31,2013-08-31,Interventional,Completed,Phase 4,Oregon Health and Science University,Oregon Health and Science University,Oregon Health and Science University,Drug,United States,20.0,75.0,[18-65]|[65 and more],Hypothyroidism,Hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT00565864
NCT00566488,hypoparathyroidism,"Parathyroid and Thymus Transplantation in DiGeorge Syndrome, #931",Parathyroid and Thymus Transplantation in DiGeorge #931,Complete DiGeorge Syndrome|DiGeorge Syndrome|Hypoparathyroidism,2007-11-30,2007-08-31,2019-12-31,Interventional,Completed,Phase 1,Enzyvant Therapeutics GmBH,Enzyvant Therapeutics GmBH|Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD)|Food and Drug Administration (FDA)|National Institute of Allergy and Infectious Diseases (NIAID)|National Institutes of Health (NIH),Duke University Medical Center,Biological,United States,0.0,24.0,[0-17]|[18-65],Parathyroid diseases,Hypoparathyroidism,https://clinicaltrials.gov/ct2/show/NCT00566488
NCT00568438,thyroid cancer,Immunohistochemical & Immunoblot Analysis of NIS (Na+/I-Symporter) in Archival and Frozen Human Tissue Samples,Immunohistochemical & Immunoblot Analysis of NIS (Na+/I-Symporter) in Archival & Frozen Tissue Sample,Breast Cancer|Salivary Gland Neoplasms|Stomach Neoplasms|Thyroid Cancer,2007-12-04,2020-04-30,2020-04-30,Observational,Unknown status,,Stanford University,Stanford University,Stanford University School of Medicine,,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT00568438
NCT00569920,parathyroid diseases,"Nausea and Pain Prophylaxis During Thyroid Surgery, a Comparison of Low-Dose and High-Dose Dexamethasone to Placebo",Nausea and Pain Prophylaxis During Thyroid Surgery,Parathyroid Diseases|Thyroid Diseases,2007-12-07,2008-12-31,2008-12-31,Interventional,Completed,Not Applicable,Sykehuset Telemark,Sykehuset Telemark,"Surgery Unit, Porsgrunn, Acute Care Clinic, Telemark Hospital",Drug|Drug|Drug,Norway,18.0,70.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT00569920
